GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000103876	15	80444832	80479288	122	14	584	-2.3173	0.98976	FAH
ENSG00000259495	15	80637195	80695917	305	19	584	-0.59166	0.72296	RP11-210M15.2
ENSG00000172379	15	80696692	80890278	390	47	584	-0.073399	0.52926	ARNT2
ENSG00000136379	15	80972025	81047962	225	24	584	-0.091105	0.5363	ABHD17C
ENSG00000103888	15	81071684	81244117	204	36	584	-0.063472	0.5253	KIAA1199
ENSG00000259649	15	81188532	81202118	6	3	584	0.04906	0.48044	RP11-351M8.1
ENSG00000117899	15	81239667	81282219	54	2	584	0.8709	0.1919	MESDC2
ENSG00000140406	15	81293295	81296342	1	1	584	0.5445	0.29305	MESDC1
ENSG00000156206	15	81299374	81441516	232	16	584	-0.71606	0.76302	C15orf26
ENSG00000172349	15	81451916	81605104	365	24	584	-0.41984	0.6627	IL16
ENSG00000172345	15	81601394	81616524	36	7	584	-0.68112	0.7521	STARD5
ENSG00000188869	15	81623558	81666554	150	12	584	-1.4329	0.92406	TMC3
ENSG00000183496	15	82334119	82338482	3	2	584	-1.9564	0.97479	MEX3B
ENSG00000259518	15	82380935	82390035	18	8	584	0.019988	0.49203	RP11-597K23.2
ENSG00000140598	15	82422571	82555104	131	11	584	1.3944	0.081596	EFTUD1
ENSG00000188659	15	82555151	82577271	26	5	584	1.634	0.051133	FAM154B
ENSG00000196648	15	83098710	83108085	1	1	584	1.5922	0.055666	GOLGA6L20
ENSG00000260836	15	83208783	83224682	10	2	584	1.0185	0.15421	RP11-152F13.10
ENSG00000261086	15	83209620	83231124	11	2	584	1.1498	0.1251	RP11-379H8.1
ENSG00000214575	15	83211951	83317612	116	5	584	1.1644	0.12213	CPEB1
ENSG00000103723	15	83328033	83378666	45	4	584	0.91118	0.1811	AP3B2
ENSG00000186628	15	83424114	83474822	70	9	584	0.64326	0.26003	FSD2
ENSG00000156232	15	83478380	83503611	50	8	584	-0.42635	0.66507	WHAMM
ENSG00000103942	15	83509838	83654661	163	16	584	-1.2673	0.89747	HOMER2
ENSG00000169612	15	83654959	83659809	1	1	584	-0.75257	0.77415	FAM103A1
ENSG00000169609	15	83657193	83680393	15	3	584	-1.6943	0.95489	C15orf40
ENSG00000064726	15	83685174	83736106	52	5	584	-1.3597	0.91304	BTBD1
ENSG00000136404	15	83776159	83813606	27	3	584	-2.2043	0.98625	TM6SF1
ENSG00000166503	15	83784320	83876770	87	4	584	-1.4551	0.92718	HDGFRP3
ENSG00000169594	15	83924655	83953466	13	3	584	-1.1288	0.87052	BNC1
ENSG00000140600	15	84115980	84287495	242	36	584	-0.61124	0.72948	SH3GL3
ENSG00000156218	15	84322838	84708594	821	39	584	-0.17266	0.56854	ADAMTSL3
ENSG00000176371	15	85144217	85171027	27	5	584	0.48178	0.31498	ZSCAN2
ENSG00000177082	15	85185999	85197574	13	2	584	0.35407	0.36164	WDR73
ENSG00000197696	15	85198360	85201794	6	1	584	0.27198	0.39282	NMB
ENSG00000140612	15	85212775	85259947	40	7	584	0.95703	0.16928	SEC11A
ENSG00000166716	15	85291866	85349659	104	12	584	0.91265	0.18071	ZNF592
ENSG00000136383	15	85359911	85416713	127	22	584	0.31348	0.37696	ALPK3
ENSG00000156222	15	85427885	85518876	255	39	584	-0.23383	0.59244	SLC28A1
ENSG00000073417	15	85523671	85682376	315	14	584	-2.443	0.99272	PDE8A
ENSG00000170776	15	85923802	86292586	1063	32	584	-1.1017	0.8647	AKAP13
ENSG00000183655	15	86302554	86338261	80	12	584	-0.54211	0.70613	KLHL25
ENSG00000166748	15	86685227	87572283	2756	139	584	0.58243	0.28014	AGBL1
ENSG00000140538	15	88418230	88799999	441	41	584	-0.14111	0.55611	NTRK3
ENSG00000259494	15	89002707	89010650	3	1	584	0.029233	0.48834	MRPL46
ENSG00000181991	15	89010684	89022222	6	1	584	0.11045	0.45603	MRPS11
ENSG00000140543	15	89054790	89089906	85	6	584	-1.2691	0.8978	DET1
ENSG00000181026	15	89164527	89175513	36	4	584	-0.89581	0.81482	AEN
ENSG00000172183	15	89179384	89199714	57	9	584	0.46632	0.32049	ISG20
ENSG00000157766	15	89346674	89418585	174	23	584	-0.4284	0.66582	ACAN
ENSG00000140511	15	89420519	89438857	76	8	584	0.2664	0.39496	HAPLN3
ENSG00000140545	15	89441916	89456642	38	6	584	-0.033139	0.51322	MFGE8
ENSG00000140526	15	89630690	89745591	142	14	584	1.2828	0.099783	ABHD2
ENSG00000140522	15	89753100	89764982	23	3	584	2.2754	0.011441	RLBP1
ENSG00000140525	15	89787180	89860492	66	2	584	1.1783	0.11935	FANCI
ENSG00000140521	15	89859534	89878092	22	1	584	0.78375	0.21659	POLG
ENSG00000140519	15	89998680	90039844	38	3	584	-0.11495	0.54576	RHCG
ENSG00000140534	15	90118713	90174287	107	7	584	-1.7472	0.95969	TICRR
ENSG00000166813	15	90152020	90198682	82	5	584	-1.4733	0.92967	KIF7
ENSG00000166819	15	90207596	90222658	13	2	584	0.18934	0.42491	PLIN1
ENSG00000166821	15	90220995	90234014	18	2	584	-1.6063	0.94589	PEX11A
ENSG00000140527	15	90234028	90286869	124	3	584	-2.1101	0.98257	WDR93
ENSG00000166823	15	90291892	90294541	4	2	584	-1.6946	0.95492	MESP1
ENSG00000188095	15	90303822	90321982	82	3	584	-0.39713	0.65436	MESP2
ENSG00000166825	15	90328120	90358633	54	3	584	-0.35858	0.64005	ANPEP
ENSG00000157823	15	90373831	90437574	118	7	584	0.20475	0.41888	AP3S2
ENSG00000250021	15	90377540	90456114	157	8	584	0.18655	0.42601	C15orf38-AP3S2
ENSG00000242498	15	90443159	90456188	21	4	584	-0.6528	0.74306	C15orf38
ENSG00000140548	15	90544624	90625438	95	11	584	0.4175	0.33816	ZNF710
ENSG00000182054	15	90626277	90645736	15	3	584	-0.99798	0.84085	IDH2
ENSG00000185033	15	90703836	90772911	205	13	584	-0.32206	0.6263	SEMA4B
ENSG00000185043	15	90773207	90777279	14	2	584	-0.32332	0.62677	CIB1
ENSG00000183208	15	90777040	90785315	10	3	584	-1.143	0.87348	GDPGP1
ENSG00000213471	15	90792762	90808199	43	2	584	-1.9741	0.97581	TTLL13
ENSG00000261147	15	90792788	90815440	46	2	584	-1.708	0.95618	RP11-697E2.6
ENSG00000182768	15	90808891	90816463	3	1	584	-1.1208	0.86881	NGRN
ENSG00000238244	15	90890819	90892669	14	2	584	0.036932	0.48527	GABARAPL3
ENSG00000196391	15	90895477	90909324	68	9	584	-0.32025	0.62561	ZNF774
ENSG00000140575	15	90931450	91045475	354	19	584	-0.64003	0.73892	IQGAP1
ENSG00000140577	15	91073157	91188577	314	19	584	-1.2347	0.89152	CRTC3
ENSG00000197299	15	91260558	91358859	258	13	584	-0.51494	0.6967	BLM
ENSG00000140564	15	91411822	91426688	16	3	584	0.56857	0.28482	FURIN
ENSG00000182511	15	91426925	91439006	14	2	584	0.29957	0.38225	FES
ENSG00000196547	15	91445448	91465814	27	4	584	-1.0827	0.86052	MAN2A2
ENSG00000140553	15	91473410	91497323	46	9	584	-2.8121	0.99754	UNC45A
ENSG00000184508	15	91474148	91475799	2	1	584	-0.80917	0.79079	HDDC3
ENSG00000166965	15	91498100	91506349	16	3	584	-2.8516	0.99783	RCCD1
ENSG00000198901	15	91509270	91538859	52	4	584	-4.7464	1	PRC1
ENSG00000184056	15	91541646	91565833	30	4	584	-2.9421	0.99837	VPS33B
ENSG00000185518	15	91643180	91844539	398	41	584	-0.9943	0.83996	SV2B
ENSG00000176463	15	92396925	92715665	711	79	584	0.046803	0.48134	SLCO3A1
ENSG00000140557	15	92937058	93011958	180	16	584	-0.23689	0.59363	ST8SIA2
ENSG00000183643	15	93014884	93044347	66	10	584	-1.293	0.902	C15orf32
ENSG00000185442	15	93160673	93353114	689	40	584	0.90881	0.18172	FAM174B
ENSG00000173575	15	93426526	93571237	190	13	584	-0.12033	0.54789	CHD2
ENSG00000182175	15	93586636	93632433	81	11	584	1.8758	0.030344	RGMA
ENSG00000269360	15	93749295	93751277	4	2	584	-0.73637	0.76925	AC112693.2
ENSG00000140563	15	94774767	95023632	483	60	584	-1.5611	0.94075	MCTP2
ENSG00000185594	15	97326619	97328845	2	1	584	0.26378	0.39598	SPATA8
ENSG00000251209	15	98285448	98417780	414	29	584	0.44422	0.32844	LINC00923
ENSG00000140450	15	98462784	98517068	153	14	584	0.83736	0.2012	ARRDC4
ENSG00000185087	15	98980391	99057611	148	11	584	-1.5599	0.9406	FAM169B
ENSG00000140443	15	99192200	99507759	651	64	584	-1.073	0.85837	IGF1R
ENSG00000183571	15	99511459	99551024	46	7	584	-0.78194	0.78287	PGPEP1L
ENSG00000182253	15	99638420	99675798	175	17	584	1.2584	0.10412	SYNM
ENSG00000103852	15	99676528	99791428	303	26	584	1.0471	0.14753	TTC23
ENSG00000168904	15	99791567	99930934	345	20	584	0.91521	0.18004	LRRC28
ENSG00000268730	15	99859300	99859828	1	1	584	0.19468	0.42282	AC022819.2
ENSG00000068305	15	100017370	100256671	474	43	584	-0.57878	0.71863	MEF2A
ENSG00000183060	15	100255902	100273766	46	6	584	0.81818	0.20663	LYSMD4
ENSG00000214397	15	100255908	100258029	6	2	584	0.41523	0.33899	DKFZP779J2370
ENSG00000259363	15	100347228	100417353	445	23	584	0.846	0.19878	CTD-2054N24.2
ENSG00000140470	15	100511794	100882210	1515	115	584	-0.010905	0.50435	ADAMTS17
ENSG00000154227	15	100940600	101085200	648	27	584	0.42173	0.33661	CERS3
ENSG00000140471	15	101099574	101143435	182	11	584	0.86059	0.19473	LINS
ENSG00000183475	15	101142739	101191910	84	9	584	-0.00028672	0.50011	ASB7
ENSG00000184254	15	101417919	101456831	73	9	584	-0.17564	0.56971	ALDH1A3
ENSG00000154237	15	101459420	101610317	450	41	584	0.13649	0.44572	LRRK1
ENSG00000131873	15	101715928	101792137	272	22	584	-0.0089535	0.50357	CHSY1
ENSG00000131871	15	101811022	101817705	7	3	584	-0.48432	0.68592	VIMP
ENSG00000131876	15	101821715	101835487	46	4	584	0.63392	0.26307	SNRPA1
ENSG00000140479	15	101840818	102065405	835	104	584	1.4732	0.07035	PCSK6
ENSG00000184277	15	102161847	102192594	33	7	584	-1.0312	0.84877	TM2D3
ENSG00000185418	15	102193801	102264807	69	6	584	-0.7262	0.76614	TARSL2
ENSG00000259658	15	102277302	102285913	7	1	584	-0.41667	0.66154	RP11-89K11.1
ENSG00000161980	16	96407	103628	11	2	584	-2.7397	0.99692	POLR3K
ENSG00000161981	16	103010	107669	8	2	584	-2.3676	0.99105	SNRNP25
ENSG00000007384	16	108058	126354	43	6	584	-2.5041	0.99386	RHBDF1
ENSG00000103152	16	127006	135852	27	4	584	-0.97062	0.83413	MPG
ENSG00000103148	16	134273	188859	79	8	584	0.3705	0.3555	NPRL3
ENSG00000130656	16	202686	204502	1	1	584	0.71483	0.23736	HBZ
ENSG00000206177	16	203891	216767	30	5	584	0.41171	0.34027	HBM
ENSG00000007392	16	238968	279462	34	3	584	-1.858	0.96841	LUC7L
ENSG00000167930	16	284545	319942	74	7	584	0.32008	0.37445	ITFG3
ENSG00000269881	16	299546	319942	50	5	584	0.5122	0.30426	ITFG3
ENSG00000076344	16	318300	325980	9	2	584	0.19865	0.42127	RGS11
ENSG00000242173	16	318726	333003	9	2	584	0.20407	0.41915	ARHGDIG
ENSG00000185615	16	333152	337215	9	3	584	-1.7744	0.962	PDIA2
ENSG00000103126	16	337440	402673	210	17	584	-2.41	0.99202	AXIN1
ENSG00000086504	16	417384	420527	11	4	584	-2.2379	0.98739	MRPL28
ENSG00000129925	16	420773	437113	56	4	584	-2.1752	0.98519	TMEM8A
ENSG00000103202	16	446725	460367	24	5	584	-0.53058	0.70215	NME4
ENSG00000242612	16	451826	462487	23	4	584	-0.57199	0.71634	DECR2
ENSG00000090565	16	475619	573011	239	19	584	0.25029	0.40118	RAB11FIP3
ENSG00000103326	16	577717	604636	53	8	584	0.8806	0.18927	CAPN15
ENSG00000161992	16	610422	615528	1	1	584	-0.20221	0.58012	C16orf11
ENSG00000007541	16	616995	634136	39	1	584	0.029146	0.48837	PIGQ
ENSG00000197562	16	639357	679272	110	7	584	-0.54248	0.70625	RAB40C
ENSG00000127578	16	679239	684116	7	2	584	0.59774	0.27501	WFIKKN1
ENSG00000130731	16	684429	686358	2	1	584	0.87725	0.19017	C16orf13
ENSG00000172366	16	691813	698474	10	2	584	0.74181	0.2291	FAM195A
ENSG00000161996	16	699311	717833	31	3	584	0.34761	0.36407	WDR90
ENSG00000140983	16	718086	724174	12	3	584	-0.066009	0.52631	RHOT2
ENSG00000103266	16	730224	732870	3	2	584	0.86286	0.19411	STUB1
ENSG00000161999	16	731671	734529	3	1	584	1.0117	0.15584	JMJD8
ENSG00000127580	16	734622	740444	9	2	584	0.70409	0.24069	WDR24
ENSG00000127585	16	742500	755829	19	2	584	0.63659	0.2622	FBXL16
ENSG00000103260	16	765115	769655	15	3	584	0.61457	0.26942	METRN
ENSG00000103254	16	770581	772601	5	2	584	0.18262	0.42755	FAM173A
ENSG00000162004	16	772582	776954	4	1	584	0.24988	0.40134	CCDC78
ENSG00000103253	16	776936	785525	15	2	584	0.77451	0.21931	HAGHL
ENSG00000103245	16	779753	791329	16	2	584	0.79618	0.21296	NARFL
ENSG00000102854	16	810762	818865	13	3	584	0.075077	0.47008	MSLN
ENSG00000162006	16	819428	833370	29	8	584	1.5287	0.063167	MSLNL
ENSG00000007376	16	834974	838397	8	3	584	1.3884	0.082511	RPUSD1
ENSG00000127586	16	838046	850737	31	4	584	0.97177	0.16558	CHTF18
ENSG00000127588	16	848041	850733	12	2	584	0.82726	0.20405	GNG13
ENSG00000167945	16	855443	863861	14	3	584	-1.6586	0.95141	PRR25
ENSG00000103227	16	903634	1031318	530	27	584	0.61885	0.26801	LMF1
ENSG00000269047	16	1031252	1031663	1	1	584	-0.32176	0.62618	AC009041.2
ENSG00000005513	16	1031808	1036979	16	4	584	0.23525	0.40701	SOX8
ENSG00000162009	16	1122756	1131454	4	1	584	1.1762	0.11976	SSTR5
ENSG00000184471	16	1140005	1146244	2	1	584	-0.75019	0.77343	C1QTNF8
ENSG00000196557	16	1203241	1271771	81	14	584	0.77107	0.22033	CACNA1H
ENSG00000116176	16	1271651	1275257	10	2	584	1.0231	0.15312	TPSG1
ENSG00000172236	16	1290697	1292555	1	1	584	0.7156	0.23712	TPSAB1
ENSG00000103275	16	1355548	1377019	21	3	584	-0.91469	0.81982	UBE2I
ENSG00000007516	16	1383602	1399439	1	1	584	0.41172	0.34027	BAIAP3
ENSG00000090581	16	1401924	1413352	5	2	584	-0.95198	0.82945	GNPTG
ENSG00000174109	16	1469745	1479345	1	1	584	-0.47759	0.68353	C16orf91
ENSG00000197599	16	1484384	1494557	52	9	584	-1.2167	0.88813	CCDC154
ENSG00000103249	16	1494935	1525581	106	12	584	-1.8608	0.96861	CLCN7
ENSG00000251692	16	1535887	1538982	13	3	584	-1.195	0.88395	PTX4
ENSG00000100726	16	1543345	1560458	37	7	584	-1.3224	0.90698	TELO2
ENSG00000187535	16	1560428	1662111	290	16	584	-0.0072631	0.5029	IFT140
ENSG00000131634	16	1578689	1605581	85	8	584	0.27325	0.39233	TMEM204
ENSG00000007545	16	1662326	1727909	146	10	584	-0.44872	0.67318	CRAMP1L
ENSG00000261732	16	1682260	1736716	122	8	584	-0.68526	0.75341	LA16c-431H6.6
ENSG00000206053	16	1728257	1752281	26	3	584	-1.1388	0.87261	HN1L
ENSG00000138834	16	1756184	1820318	112	9	584	-0.78034	0.78241	MAPK8IP3
ENSG00000103024	16	1820287	1821731	1	1	584	-1.4688	0.92905	NME3
ENSG00000074071	16	1821891	1823156	3	1	584	-0.7146	0.76257	MRPS34
ENSG00000197774	16	1823208	1831709	17	4	584	0.02135	0.49148	EME2
ENSG00000162032	16	1826713	1843701	51	7	584	1.4806	0.069353	SPSB3
ENSG00000095906	16	1832902	1839192	23	4	584	1.2494	0.10577	NUBP2
ENSG00000099769	16	1840414	1844972	25	3	584	2.2442	0.012411	IGFALS
ENSG00000063854	16	1845621	1877195	234	12	584	0.019485	0.49223	HAGH
ENSG00000180185	16	1876968	1890208	124	2	584	-0.014801	0.5059	FAHD1
ENSG00000162039	16	1883984	1934295	372	5	584	0.32811	0.37141	MEIOB
ENSG00000162040	16	1961464	1968441	14	2	584	-1.9448	0.9741	HS3ST6
ENSG00000198736	16	1988211	1993327	5	1	584	-0.51885	0.69807	MSRB1
ENSG00000140986	16	1993975	2007607	22	5	584	-1.1499	0.87491	RPL3L
ENSG00000140990	16	2009509	2011976	17	3	584	-1.1478	0.87447	NDUFB10
ENSG00000140988	16	2012053	2014861	14	2	584	-0.43974	0.66994	RPS2
ENSG00000179580	16	2016824	2018976	1	1	584	-0.36519	0.64252	RNF151
ENSG00000183751	16	2022038	2032934	15	4	584	-2.0833	0.98139	TBL3
ENSG00000196408	16	2028918	2034193	18	4	584	-1.4532	0.92691	NOXO1
ENSG00000269205	16	2031633	2032918	5	1	584	-0.68364	0.7529	AC005606.1
ENSG00000127554	16	2034208	2037750	14	2	584	-0.32162	0.62613	GFER
ENSG00000127561	16	2039661	2044276	6	1	584	-0.076226	0.53038	SYNGR3
ENSG00000167962	16	2047655	2059824	39	5	584	-1.2804	0.8998	ZNF598
ENSG00000183971	16	2059927	2070756	6	2	584	-1.6021	0.94543	NPW
ENSG00000065054	16	2075357	2089027	5	1	584	-0.53321	0.70306	SLC9A3R2
ENSG00000065057	16	2089816	2097867	3	1	584	0.05605	0.47765	NTHL1
ENSG00000103197	16	2097466	2138716	3	1	584	-0.079291	0.5316	TSC2
ENSG00000167971	16	2227184	2246526	8	2	584	-1.4215	0.92241	CASKIN1
ENSG00000167965	16	2254249	2259417	1	1	584	-0.36118	0.64102	MLST8
ENSG00000184207	16	2261998	2264808	1	1	584	-1.3812	0.9164	PGP
ENSG00000167967	16	2273567	2285743	2	1	584	-1.4511	0.92662	E4F1
ENSG00000167969	16	2289396	2302301	5	1	584	-1.4992	0.93309	ECI1
ENSG00000205937	16	2303117	2318413	5	2	584	-0.45301	0.67473	RNPS1
ENSG00000167970	16	2303738	2312343	1	1	584	0.0084274	0.49664	AC009065.1
ENSG00000167972	16	2325882	2390747	23	2	584	-0.99799	0.84086	ABCA3
ENSG00000162065	16	2525147	2555735	1	1	584	-0.30412	0.61948	TBC1D24
ENSG00000260272	16	2546033	2570219	1	1	584	-0.30412	0.61948	RP11-20I23.1
ENSG00000167977	16	2732476	2759031	32	3	584	0.59225	0.27684	KCTD5
ENSG00000167978	16	2802330	2822539	17	3	584	0.73349	0.23163	SRRM2
ENSG00000103363	16	2821415	2827298	14	1	584	0.84343	0.19949	TCEB2
ENSG00000007038	16	2867164	2876305	3	1	584	0.85699	0.19573	PRSS21
ENSG00000005001	16	2902728	2908171	8	2	584	0.42478	0.3355	PRSS22
ENSG00000162076	16	2933187	2949383	56	4	584	1.1011	0.13542	FLYWCH2
ENSG00000059122	16	2961938	3001209	122	9	584	0.54363	0.29335	FLYWCH1
ENSG00000131650	16	3013945	3018384	2	1	584	-0.97576	0.83541	KREMEN2
ENSG00000127564	16	3018025	3030540	10	3	584	-1.1555	0.87607	PKMYT1
ENSG00000162073	16	3019246	3023490	4	2	584	-1.6465	0.95017	PAQR4
ENSG00000213937	16	3062457	3064506	2	1	584	-0.37459	0.64602	CLDN9
ENSG00000184697	16	3064713	3070072	12	3	584	-0.3563	0.63919	CLDN6
ENSG00000006327	16	3068446	3072384	7	2	584	0.1854	0.42646	TNFRSF12A
ENSG00000103145	16	3072621	3074287	1	1	584	0.61596	0.26896	HCFC1R1
ENSG00000131652	16	3074028	3077756	4	2	584	-0.20021	0.57934	THOC6
ENSG00000162069	16	3077683	3086927	22	3	584	-0.26784	0.60559	CCDC64B
ENSG00000008516	16	3096682	3110727	16	3	584	-0.43462	0.66808	MMP25
ENSG00000008517	16	3115298	3131908	39	3	584	2.061	0.019651	IL32
ENSG00000130182	16	3138891	3149318	23	4	584	1.3671	0.0858	ZSCAN10
ENSG00000122386	16	3162561	3170518	14	2	584	1.1698	0.12104	ZNF205
ENSG00000085644	16	3179778	3192806	15	3	584	0.82307	0.20523	ZNF213
ENSG00000228146	16	3194220	3199964	14	1	584	0.94091	0.17337	CASP16
ENSG00000168124	16	3254247	3255188	2	1	584	1.3819	0.0835	OR1F1
ENSG00000010539	16	3272325	3286221	24	3	584	0.32079	0.37418	ZNF200
ENSG00000103313	16	3292028	3306627	47	5	584	0.49371	0.31076	MEFV
ENSG00000006194	16	3313743	3351401	33	2	584	-0.67578	0.75041	ZNF263
ENSG00000140993	16	3348832	3355729	3	1	584	-0.15652	0.56219	TIGD7
ENSG00000162086	16	3355406	3368852	16	1	584	-0.3836	0.64936	ZNF75A
ENSG00000168158	16	3405889	3406924	4	1	584	-0.95386	0.82992	OR2C1
ENSG00000262621	16	3415099	3536960	422	27	584	-2.3954	0.9917	NAA60
ENSG00000232196	16	3421053	3422283	7	2	584	-1.1297	0.87071	MTRNR2L4
ENSG00000140987	16	3432085	3451065	40	5	584	-1.2575	0.89572	ZSCAN32
ENSG00000103343	16	3451235	3459370	13	4	584	-1.5718	0.942	ZNF174
ENSG00000167981	16	3486104	3493542	35	4	584	-0.80294	0.78899	ZNF597
ENSG00000122390	16	3493611	3536963	183	13	584	-2.8975	0.99812	NAA60
ENSG00000215131	16	3543484	3545480	7	2	584	0.33264	0.3697	C16orf90
ENSG00000103351	16	3550924	3589048	78	11	584	1.0257	0.15251	CLUAP1
ENSG00000188827	16	3631182	3661599	85	4	584	-0.23775	0.59396	SLX4
ENSG00000213918	16	3661729	3730144	129	8	584	-0.6123	0.72983	DNASE1
ENSG00000126602	16	3701640	3767598	120	15	584	-1.7433	0.95936	TRAP1
ENSG00000005339	16	3775055	3930727	198	7	584	1.0763	0.14091	CREBBP
ENSG00000162104	16	4003388	4166186	359	46	584	-1.6442	0.94993	ADCY9
ENSG00000185739	16	4239375	4292081	75	11	584	-0.55275	0.70978	SRL
ENSG00000090447	16	4307187	4323076	22	4	584	-0.074158	0.52956	TFAP4
ENSG00000217930	16	4381550	4405608	18	2	584	0.040872	0.4837	PAM16
ENSG00000103426	16	4390252	4470495	52	4	584	-1.0569	0.85472	CORO7-PAM16
ENSG00000262246	16	4404543	4475706	44	3	584	-1.8988	0.9712	CORO7
ENSG00000168140	16	4421849	4433529	4	1	584	-1.9748	0.97586	VASN
ENSG00000103423	16	4475806	4506776	37	2	584	-0.49484	0.68964	DNAJA3
ENSG00000153406	16	4511681	4545764	46	1	584	0.48404	0.31418	NMRAL1
ENSG00000103415	16	4524691	4560348	41	1	584	0.60379	0.27299	HMOX2
ENSG00000089486	16	4560676	4588829	34	1	584	0.83172	0.20278	CDIP1
ENSG00000205832	16	4606491	4650715	23	2	584	0.25537	0.39922	C16orf96
ENSG00000153443	16	4658884	4665028	4	1	584	0.46562	0.32074	UBALD1
ENSG00000102858	16	4666494	4740975	67	5	584	0.73532	0.23107	MGRN1
ENSG00000168096	16	4746513	4784379	55	4	584	0.1118	0.45549	ANKS3
ENSG00000166246	16	4784273	4799397	53	4	584	0.29316	0.3847	C16orf71
ENSG00000103199	16	4798240	4817625	29	4	584	0.033608	0.4866	ZNF500
ENSG00000140623	16	4827670	4838522	33	3	584	-0.08794	0.53504	SEPT12
ENSG00000267795	16	4838398	4846492	10	2	584	0.17748	0.42956	SMIM22
ENSG00000067836	16	4846969	4852951	10	2	584	0.12843	0.4489	ROGDI
ENSG00000140632	16	4853204	4897343	54	7	584	-1.0201	0.84616	GLYR1
ENSG00000118900	16	4896666	4932361	97	9	584	-0.89243	0.81392	UBN1
ENSG00000118898	16	4932508	5010742	202	23	584	1.3398	0.090153	PPL
ENSG00000103184	16	5008318	5069159	130	15	584	1.0825	0.1395	SEC14L5
ENSG00000103174	16	5074845	5084142	17	4	584	0.813	0.20811	NAGPA
ENSG00000033011	16	5083703	5137380	63	11	584	0.19296	0.4235	ALG1
ENSG00000153446	16	5094123	5116111	28	5	584	0.37053	0.3555	C16orf89
ENSG00000118894	16	5134305	5147809	5	2	584	-0.53341	0.70312	FAM86A
ENSG00000078328	16	6069095	7763340	6727	442	584	1.6487	0.0496	RBFOX1
ENSG00000232258	16	8619502	8622304	7	2	584	0.60463	0.27271	TMEM114
ENSG00000067365	16	8715540	8740081	5	2	584	-0.21147	0.58374	METTL22
ENSG00000183044	16	8768422	8878432	326	46	584	-1.7215	0.95742	ABAT
ENSG00000184857	16	8874241	8891505	47	5	584	-0.68287	0.75266	TMEM186
ENSG00000140650	16	8882680	8943188	170	10	584	-0.67327	0.74961	PMM2
ENSG00000153048	16	8946799	8962866	34	4	584	-0.60416	0.72713	CARHSP1
ENSG00000187555	16	8985951	9058371	46	6	584	-0.27242	0.60735	USP7
ENSG00000182831	16	9185505	9215497	71	7	584	0.55417	0.28973	C16orf72
ENSG00000260362	16	9760742	9770700	59	4	584	-0.37139	0.64483	RP11-297M9.1
ENSG00000183454	16	9852376	10276611	1168	47	584	0.109	0.4566	GRIN2A
ENSG00000166669	16	10420291	10577495	334	23	584	-0.63375	0.73688	ATF7IP2
ENSG00000213853	16	10622279	10674555	148	30	584	-1.9251	0.97289	EMP2
ENSG00000153060	16	10721358	10788802	347	34	584	0.24008	0.40513	TEKT5
ENSG00000103274	16	10837643	10863208	41	6	584	-0.99682	0.84057	NUBP1
ENSG00000166676	16	10854776	10912651	67	11	584	-1.9445	0.97408	TVP23A
ENSG00000179583	16	10971055	11026079	114	20	584	-1.5721	0.94204	CIITA
ENSG00000182108	16	11022748	11036317	12	4	584	-0.83241	0.79741	DEXI
ENSG00000038532	16	11038345	11276046	568	20	584	-0.014692	0.50586	CLEC16A
ENSG00000175643	16	11343476	11445619	317	20	584	-0.40035	0.65555	RMI2
ENSG00000185338	16	11348262	11350036	1	1	584	-1.1261	0.86993	SOCS1
ENSG00000178279	16	11361605	11363390	3	1	584	-0.18958	0.57518	TNP2
ENSG00000122304	16	11369496	11370337	2	1	584	-1.5954	0.94469	PRM2
ENSG00000175646	16	11374693	11375207	1	1	584	-0.50652	0.69376	PRM1
ENSG00000188897	16	11453702	11617444	792	65	584	2.9294	0.0016978	CTD-3088G3.8
ENSG00000189067	16	11641853	11730237	204	20	584	-0.24095	0.5952	LITAF
