GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000140987	16	3432085	3451065	49	7	46350	-0.4064	0.65777	ZSCAN32
ENSG00000103343	16	3451235	3459370	23	6	46350	-0.48798	0.68722	ZNF174
ENSG00000167981	16	3486104	3493542	38	5	46350	-1.7279	0.958	ZNF597
ENSG00000122390	16	3493611	3536963	211	18	46350	-2.0068	0.97761	NAA60
ENSG00000215131	16	3543484	3545480	6	2	46350	-1.4156	0.92155	C16orf90
ENSG00000103351	16	3550924	3589048	93	16	46350	-0.53381	0.70326	CLUAP1
ENSG00000188827	16	3631182	3661599	89	4	46350	0.6175	0.26845	SLX4
ENSG00000213918	16	3661729	3730144	188	18	46350	0.38709	0.34934	DNASE1
ENSG00000126602	16	3701640	3767598	225	35	46350	0.33997	0.36694	TRAP1
ENSG00000005339	16	3775055	3930727	113	35	46350	-0.27537	0.60848	CREBBP
ENSG00000162104	16	4003388	4166186	698	77	46350	0.10112	0.45973	ADCY9
ENSG00000185739	16	4239375	4292081	243	35	46350	0.27091	0.39323	SRL
ENSG00000090447	16	4307187	4323076	31	6	46350	0.13509	0.44627	TFAP4
ENSG00000126603	16	4364762	4389598	63	18	46350	-0.17377	0.56898	GLIS2
ENSG00000217930	16	4381550	4405608	59	12	46350	0.51743	0.30243	PAM16
ENSG00000103426	16	4390252	4470495	191	21	46350	0.78512	0.21619	CORO7-PAM16
ENSG00000262246	16	4404543	4475706	177	19	46350	0.74533	0.22804	CORO7
ENSG00000168140	16	4421849	4433529	27	6	46350	0.99068	0.16092	VASN
ENSG00000103423	16	4475806	4506776	80	10	46350	-0.15738	0.56253	DNAJA3
ENSG00000153406	16	4511681	4545764	143	10	46350	-0.61926	0.73213	NMRAL1
ENSG00000103415	16	4524691	4560348	114	9	46350	-0.60041	0.72588	HMOX2
ENSG00000089486	16	4560676	4588829	76	8	46350	-0.16945	0.56728	CDIP1
ENSG00000205832	16	4606491	4650715	107	14	46350	-0.80753	0.79032	C16orf96
ENSG00000153443	16	4658884	4665028	15	5	46350	0.9699	0.16605	UBALD1
ENSG00000102858	16	4666494	4740975	372	26	46350	-0.12272	0.54884	MGRN1
ENSG00000168101	16	4743695	4745860	2	1	46350	-0.096351	0.53838	NUDT16L1
ENSG00000168096	16	4746513	4784379	149	17	46350	-1.2511	0.89455	ANKS3
ENSG00000166246	16	4784273	4799397	70	7	46350	-0.91558	0.82006	C16orf71
ENSG00000103199	16	4798240	4817625	94	12	46350	-1.167	0.87839	ZNF500
ENSG00000140623	16	4827670	4838522	47	6	46350	-0.7665	0.77831	SEPT12
ENSG00000267795	16	4838398	4846492	23	8	46350	-1.494	0.93241	SMIM22
ENSG00000067836	16	4846969	4852951	14	4	46350	-0.62901	0.73533	ROGDI
ENSG00000140632	16	4853204	4897343	153	25	46350	-0.71825	0.7637	GLYR1
ENSG00000118900	16	4896666	4932361	146	19	46350	-0.92196	0.82173	UBN1
ENSG00000118898	16	4932508	5010742	397	47	46350	0.73903	0.22994	PPL
ENSG00000103184	16	5008318	5069159	288	25	46350	0.034486	0.48624	SEC14L5
ENSG00000103174	16	5074845	5084142	38	9	46350	-0.45539	0.67558	NAGPA
ENSG00000033011	16	5083703	5137380	162	29	46350	-1.2999	0.90319	ALG1
ENSG00000153446	16	5094123	5116111	66	15	46350	-0.89534	0.8147	C16orf89
ENSG00000118894	16	5134305	5147809	20	4	46350	-0.5034	0.69266	FAM86A
ENSG00000078328	16	6069095	7763340	11244	459	46350	0.78169	0.2172	RBFOX1
ENSG00000232258	16	8619502	8622304	15	5	46350	-0.93943	0.82625	TMEM114
ENSG00000067365	16	8715540	8740081	64	10	46350	-0.41889	0.66235	METTL22
ENSG00000183044	16	8768422	8878432	663	75	46350	-0.1108	0.54411	ABAT
ENSG00000184857	16	8874241	8891505	107	15	46350	0.080977	0.46773	TMEM186
ENSG00000140650	16	8882680	8943188	382	23	46350	0.47273	0.3182	PMM2
ENSG00000153048	16	8946799	8962866	100	16	46350	0.16571	0.43419	CARHSP1
ENSG00000187555	16	8985951	9058371	209	19	46350	3.0521	0.0011361	USP7
ENSG00000182831	16	9185505	9215497	106	14	46350	0.060322	0.47595	C16orf72
ENSG00000260362	16	9760742	9770700	80	7	46350	-0.47148	0.68135	RP11-297M9.1
ENSG00000183454	16	9852376	10276611	1955	54	46350	1.0989	0.1359	GRIN2A
ENSG00000166669	16	10420291	10577495	527	23	46350	-0.0054956	0.50219	ATF7IP2
ENSG00000213853	16	10622279	10674555	243	48	46350	-1.4304	0.9237	EMP2
ENSG00000153060	16	10721358	10788802	442	40	46350	-1.1078	0.86603	TEKT5
ENSG00000103274	16	10837643	10863208	69	10	46350	0.26253	0.39646	NUBP1
ENSG00000166676	16	10854776	10912651	108	17	46350	0.7472	0.22747	TVP23A
ENSG00000179583	16	10971055	11026079	158	30	46350	-1.7495	0.9599	CIITA
ENSG00000182108	16	11022748	11036317	22	7	46350	-1.6781	0.95333	DEXI
ENSG00000038532	16	11038345	11276046	771	28	46350	-1.0786	0.85962	CLEC16A
ENSG00000175643	16	11343476	11445619	530	22	46350	-0.96428	0.83255	RMI2
ENSG00000185338	16	11348262	11350036	6	3	46350	-1.0136	0.84461	SOCS1
ENSG00000178279	16	11361605	11363390	6	2	46350	0.017737	0.49292	TNP2
ENSG00000178257	16	11367144	11367452	3	2	46350	-0.28321	0.61149	PRM3
ENSG00000122304	16	11369496	11370337	3	2	46350	-0.12062	0.548	PRM2
ENSG00000175646	16	11374693	11375207	2	1	46350	-0.15391	0.56116	PRM1
ENSG00000188897	16	11453702	11617444	1120	71	46350	-0.089369	0.53561	CTD-3088G3.8
ENSG00000189067	16	11641853	11730237	407	39	46350	-1.3704	0.91472	LITAF
ENSG00000184602	16	11762270	11773015	39	5	46350	-1.3933	0.91824	SNN
ENSG00000153066	16	11772936	11836734	194	18	46350	-1.1768	0.88036	TXNDC11
ENSG00000122299	16	11844442	11891123	142	20	46350	-0.22581	0.58932	ZC3H7A
ENSG00000171490	16	11929056	11945442	44	7	46350	-0.8159	0.79272	RSL1D1
ENSG00000103342	16	11961985	12009939	127	12	46350	-0.014489	0.50578	GSPT1
ENSG00000234719	16	12021230	12070500	186	19	46350	-0.6624	0.74614	RP11-166B2.1
ENSG00000048462	16	12058964	12061925	15	5	46350	-0.90181	0.81642	TNFRSF17
ENSG00000269121	16	12062000	12062333	1	1	46350	-0.52555	0.7004	AC007216.2
ENSG00000048471	16	12070594	12668146	2947	124	46350	1.9689	0.02448	SNX29
ENSG00000175604	16	12180603	12184159	19	3	46350	-0.68497	0.75332	RP11-276H1.3
ENSG00000103381	16	12756919	12897874	526	37	46350	0.36514	0.3575	CPPED1
ENSG00000237515	16	12995477	13334272	1599	101	46350	0.73584	0.23091	SHISA9
ENSG00000175595	16	14014014	14046202	79	6	46350	-0.23698	0.59366	ERCC4
ENSG00000186260	16	14165178	14360630	456	11	46350	0.63542	0.26258	MKL2
ENSG00000140694	16	14529558	14726585	360	22	46350	-1.5786	0.94278	PARN
ENSG00000103429	16	14726672	14763093	51	14	46350	-1.9479	0.97429	BFAR
ENSG00000069764	16	14766405	14788526	19	7	46350	-0.55725	0.71132	PLA2G10
ENSG00000254852	16	14841923	14859270	1	1	46350	0.65107	0.2575	NPIPA2
ENSG00000103512	16	14927538	14990017	52	16	46350	0.30302	0.38094	NOMO1
ENSG00000183426	16	15016659	15045915	8	4	46350	0.45147	0.32582	NPIPA1
ENSG00000179889	16	15068448	15233196	384	33	46350	0.46749	0.32008	PDXDC1
ENSG00000157045	16	15131710	15149921	56	6	46350	0.02309	0.49079	NTAN1
ENSG00000085721	16	15153879	15188174	88	13	46350	0.60825	0.27151	RRN3
ENSG00000183793	16	15457516	15474904	30	9	46350	-0.25871	0.60207	NPIPA5
ENSG00000156968	16	15489611	15507125	64	14	46350	-0.9889	0.83864	MPV17L
ENSG00000261130	16	15489611	15609205	283	29	46350	-0.23717	0.59374	RP11-1021N1.1
ENSG00000166780	16	15528152	15718885	340	37	46350	0.18586	0.42628	C16orf45
ENSG00000166783	16	15688243	15737023	95	20	46350	0.66024	0.25455	KIAA0430
ENSG00000072864	16	15737124	15820210	239	27	46350	-0.44044	0.67019	NDE1
ENSG00000133392	16	15797029	15950890	637	54	46350	-1.5316	0.93719	MYH11
ENSG00000133393	16	15959577	15982482	210	7	46350	-0.085464	0.53405	FOPNL
ENSG00000103222	16	16043434	16236931	837	58	46350	-0.87191	0.80837	ABCC1
ENSG00000091262	16	16242785	16317379	289	31	46350	1.6601	0.048443	ABCC6
ENSG00000103226	16	16326352	16388668	80	8	46350	0.64731	0.25872	NOMO3
ENSG00000183889	16	16411301	16444447	2	1	46350	-0.67425	0.74992	NPIPA7
ENSG00000214967	16	16472912	16487811	2	1	46350	0.51901	0.30188	NPIPA7
ENSG00000103489	16	17195626	17564738	1290	103	46350	0.55576	0.28919	XYLT1
ENSG00000185164	16	18511182	18573533	2	1	46350	0.49651	0.30977	NOMO2
ENSG00000134419	16	18792617	18801705	7	2	46350	-0.10959	0.54363	RPS15A
ENSG00000260342	16	18799385	18812841	31	5	46350	-0.11548	0.54597	RP11-1035H13.3
ENSG00000170540	16	18802991	18813000	23	5	46350	-0.019426	0.50775	ARL6IP1
ENSG00000157106	16	18816175	18937776	379	14	46350	-0.19761	0.57832	SMG1
ENSG00000170537	16	18995256	19075264	244	17	46350	-0.25282	0.5998	TMC7
ENSG00000167186	16	19078921	19091417	45	8	46350	0.93787	0.17416	COQ7
ENSG00000205730	16	19125254	19132946	10	2	46350	-1.2149	0.88779	ITPRIPL2
ENSG00000261427	16	19125324	19184900	100	13	46350	-1.7916	0.9634	CTD-2349B8.1
ENSG00000103528	16	19179293	19279652	235	30	46350	0.14113	0.44388	SYT17
ENSG00000261210	16	19297061	19333467	143	16	46350	0.5958	0.27566	CLEC19A
ENSG00000103534	16	19421818	19510435	438	29	46350	-0.29853	0.61735	TMC5
ENSG00000006007	16	19513015	19533467	80	11	46350	0.80694	0.20985	GDE1
ENSG00000103540	16	19535133	19564730	119	14	46350	0.78205	0.21709	CCP110
ENSG00000103544	16	19566562	19718115	550	33	46350	0.50734	0.30596	C16orf62
ENSG00000103550	16	19714902	19729557	35	4	46350	0.15745	0.43744	KNOP1
ENSG00000174628	16	19727778	19868907	307	15	46350	0.6778	0.24895	IQCK
ENSG00000167191	16	19868616	19897489	86	13	46350	0.68294	0.24732	GPRC5B
ENSG00000180269	16	20042807	20085239	195	24	46350	-0.32508	0.62744	GPR139
ENSG00000169347	16	20320894	20339130	47	8	46350	-0.89264	0.81398	GP2
ENSG00000169344	16	20344374	20367623	67	7	46350	-0.96525	0.83279	UMOD
ENSG00000169340	16	20370492	20416059	152	19	46350	-1.214	0.88762	PDILT
ENSG00000183549	16	20420856	20452658	239	15	46350	-0.116	0.54617	ACSM5
ENSG00000183747	16	20462783	20498991	152	9	46350	-0.29392	0.61559	ACSM2A
ENSG00000267824	16	20499024	20500981	4	2	46350	0.73651	0.23071	AC137056.1
ENSG00000066813	16	20547548	20587749	179	16	46350	2.0442	0.020465	ACSM2B
ENSG00000005187	16	20621565	20808903	535	21	46350	-0.41612	0.66134	ACSM3
ENSG00000166743	16	20634559	20710212	220	21	46350	-0.30562	0.62005	ACSM1
ENSG00000066654	16	20744986	20753406	24	5	46350	0.25504	0.39934	THUMPD1
ENSG00000196678	16	20791515	20911671	199	20	46350	-0.12695	0.55051	ERI2
ENSG00000005189	16	20817751	20860987	66	12	46350	-0.28724	0.61304	AC004381.6
ENSG00000188215	16	20866247	20911706	85	12	46350	0.030856	0.48769	DCUN1D3
ENSG00000102897	16	20911190	20936328	43	7	46350	0.42722	0.33461	LYRM1
ENSG00000158486	16	20944433	21170762	726	42	46350	-1.0994	0.86421	DNAH3
ENSG00000011638	16	21169698	21191937	57	10	46350	-0.2051	0.58125	TMEM159
ENSG00000103310	16	21208773	21225831	43	11	46350	0.44903	0.32671	ZP2
ENSG00000175311	16	21244986	21263750	32	10	46350	0.75903	0.22392	ANKS4B
ENSG00000103316	16	21250195	21314404	149	14	46350	0.59012	0.27755	CRYM
ENSG00000197006	16	21608539	21668794	84	18	46350	0.0068795	0.49726	METTL9
ENSG00000140749	16	21652609	21663981	16	7	46350	-0.4648	0.67896	IGSF6
ENSG00000155719	16	21689835	21772050	148	22	46350	-0.07774	0.53098	OTOA
ENSG00000185864	16	21845890	21892148	2	1	46350	-0.29823	0.61724	NPIPB4
ENSG00000140740	16	21963981	21994981	30	7	46350	-1.291	0.90164	UQCRC2
ENSG00000155714	16	21995186	22012433	14	5	46350	-1.0927	0.86274	PDZD9
ENSG00000185716	16	22018959	22098855	82	12	46350	-0.87388	0.80891	C16orf52
ENSG00000175267	16	22103859	22168287	98	18	46350	-0.47213	0.68158	VWA3A
ENSG00000183921	16	22177618	22203075	41	8	46350	0.10623	0.4577	SDR42E2
ENSG00000103319	16	22217603	22298554	179	22	46350	-0.015251	0.50608	EEF2K
ENSG00000058600	16	22308730	22346424	43	12	46350	-0.042115	0.5168	POLR3E
ENSG00000140743	16	22357257	22448486	71	18	46350	-0.038195	0.51523	CDR2
ENSG00000243716	16	22490442	22547842	1	1	46350	-0.8306	0.7969	NPIPB5
ENSG00000122254	16	22825498	22927659	328	44	46350	2.468	0.0067943	HS3ST2
ENSG00000103404	16	23072727	23160591	247	15	46350	2.0455	0.020402	USP31
ENSG00000166828	16	23194036	23228204	145	16	46350	0.83567	0.20167	SCNN1G
ENSG00000168447	16	23289552	23392620	271	28	46350	-0.18727	0.57428	SCNN1B
ENSG00000168434	16	23399814	23464501	110	8	46350	0.93548	0.17477	COG7
ENSG00000103365	16	23474863	23533316	137	11	46350	1.3409	0.08998	GGA2
ENSG00000103356	16	23533335	23569052	121	10	46350	1.1734	0.12032	EARS2
ENSG00000103353	16	23568392	23585710	56	8	46350	1.1263	0.13002	UBFD1
ENSG00000004779	16	23592323	23607677	63	7	46350	0.25965	0.39757	NDUFAB1
ENSG00000083093	16	23614488	23652631	114	8	46350	0.44228	0.32914	PALB2
ENSG00000166847	16	23652713	23681195	103	9	46350	0.8575	0.19558	DCTN5
ENSG00000166851	16	23688977	23701688	47	8	46350	1.2401	0.10748	PLK1
ENSG00000134398	16	23701647	23724821	54	14	46350	1.0468	0.14761	ERN2
ENSG00000166869	16	23765948	23770272	6	3	46350	-1.7441	0.95943	CHP2
ENSG00000166501	16	23847322	24231932	1364	93	46350	1.0629	0.1439	PRKCB
ENSG00000006116	16	24266874	24374122	411	63	46350	0.34928	0.36344	CACNG3
ENSG00000122257	16	24549014	24584184	105	10	46350	0.054958	0.47809	RBBP6
ENSG00000090905	16	24741016	24838953	201	21	46350	3.229	0.00062113	TNRC6A
ENSG00000158865	16	24857162	24922949	257	29	46350	0.054662	0.4782	SLC5A11
ENSG00000140750	16	24930706	25026987	194	14	46350	-0.95356	0.82985	ARHGAP17
ENSG00000205629	16	25123050	25189552	135	8	46350	0.24986	0.40135	LCMT1
ENSG00000103375	16	25227052	25240261	68	6	46350	-0.33373	0.63071	AQP8
ENSG00000155592	16	25247322	25269252	56	9	46350	0.54889	0.29154	ZKSCAN2
ENSG00000182601	16	25703347	26149009	1764	145	46350	0.81606	0.20723	HS3ST4
ENSG00000155666	16	27214807	27233089	32	8	46350	-0.45204	0.67438	KDM8
ENSG00000169189	16	27236312	27280115	111	12	46350	-0.38469	0.64976	NSMCE1
ENSG00000245888	16	27279526	27301813	46	8	46350	-0.38456	0.64972	CTD-3203P2.2
ENSG00000077238	16	27324989	27376099	177	20	46350	-1.2372	0.89199	IL4R
ENSG00000103522	16	27413483	27462115	199	37	46350	-0.33241	0.63021	IL21R
ENSG00000077235	16	27470876	27561234	132	14	46350	0.85266	0.19692	GTF3C1
ENSG00000047578	16	27561454	27791690	327	15	46350	1.1389	0.12738	KIAA0556
ENSG00000169181	16	27798850	28074830	1042	97	46350	-0.07571	0.53018	GSG1L
ENSG00000169180	16	28109300	28223241	141	8	46350	0.59932	0.27448	XPO6
ENSG00000188322	16	28303840	28335170	51	13	46350	0.18439	0.42685	SBK1
ENSG00000198156	16	28353876	28374829	11	3	46350	0.15776	0.43732	NPIPB6
ENSG00000205609	16	28390900	28415200	4	1	46350	-0.98294	0.83718	EIF3CL
ENSG00000233232	16	28467693	28481868	2	1	46350	1.2074	0.11364	NPIPB7
ENSG00000261832	16	28477974	28503333	29	4	46350	-0.17634	0.56999	CLN3
ENSG00000188603	16	28477983	28506896	36	5	46350	-0.151	0.56001	CLN3
ENSG00000184730	16	28505970	28510291	11	3	46350	-0.35782	0.63976	APOBR
ENSG00000197272	16	28510683	28523372	36	7	46350	0.13364	0.44684	IL27
ENSG00000176046	16	28548606	28550495	7	2	46350	-0.33002	0.62931	NUPR1
ENSG00000176476	16	28565236	28603111	126	15	46350	-0.061844	0.52466	CCDC101
ENSG00000197165	16	28603264	28608430	29	7	46350	-0.1101	0.54383	SULT1A2
ENSG00000196502	16	28616903	28634946	92	7	46350	-0.95406	0.82997	SULT1A1
ENSG00000255524	16	28648975	28670003	22	4	46350	-0.34305	0.63422	NPIPB8
ENSG00000184110	16	28699879	28747051	15	5	46350	-0.79816	0.78761	EIF3C
ENSG00000196993	16	28763108	28784128	12	4	46350	1.2706	0.10193	NPIPB9
ENSG00000168488	16	28834356	28848558	32	3	46350	-0.59723	0.72482	ATXN2L
ENSG00000178952	16	28853732	28857729	7	2	46350	-0.21656	0.58573	TUFM
ENSG00000178188	16	28857921	28885526	73	5	46350	-0.29502	0.61601	SH2B1
ENSG00000196296	16	28889726	28915830	43	6	46350	-0.020262	0.50808	ATP2A1
ENSG00000177548	16	28915742	28947847	39	8	46350	0.2205	0.41274	RABEP2
ENSG00000177455	16	28943260	28950667	5	2	46350	0.93882	0.17391	CD19
ENSG00000176953	16	28962128	28978418	19	5	46350	1.6615	0.048311	NFATC2IP
ENSG00000169682	16	28985542	28995869	16	5	46350	1.2423	0.10706	SPNS1
ENSG00000213658	16	28996147	29002104	6	3	46350	0.71144	0.23841	LAT
ENSG00000196796	16	29049923	29064047	9	3	46350	-0.43733	0.66906	CTB-134H23.2
ENSG00000254206	16	29392675	29415350	38	8	46350	-1.4776	0.93024	NPIPB11
ENSG00000181625	16	29465822	29469540	1	1	46350	-0.16849	0.5669	SLX1B
ENSG00000213648	16	29467127	29476300	1	1	46350	-0.16849	0.5669	SULT1A4
ENSG00000197471	16	29674300	29682187	14	4	46350	-0.26034	0.6027	SPN
ENSG00000103485	16	29674600	29710020	64	12	46350	0.84534	0.19896	QPRT
ENSG00000185905	16	29753784	29757327	5	2	46350	2.2645	0.01177	C16orf54
ENSG00000174992	16	29789561	29793096	3	2	46350	1.2297	0.10941	ZG16
ENSG00000079616	16	29802040	29816706	6	4	46350	2.1846	0.014458	KIF22
ENSG00000103495	16	29817427	29823649	3	2	46350	1.4377	0.075264	MAZ
ENSG00000167371	16	29823177	29827201	7	3	46350	2.6709	0.003782	PRRT2
ENSG00000185928	16	29827285	29841948	23	3	46350	2.6585	0.0039241	PAGR1
ENSG00000263136	16	29827832	29831438	4	1	46350	2.4845	0.0064871	PAGR1
ENSG00000013364	16	29831715	29859355	38	3	46350	2.5461	0.0054461	MVP
ENSG00000103502	16	29869678	29875057	5	3	46350	-0.097443	0.53881	CDIPT
ENSG00000174938	16	29882480	29910868	35	5	46350	1.1468	0.12573	SEZ6L2
ENSG00000174939	16	29911696	29931185	28	7	46350	0.7271	0.23358	ASPHD1
ENSG00000174943	16	29916333	29938356	37	5	46350	0.75903	0.22392	KCTD13
ENSG00000149932	16	29952206	29984373	57	7	46350	2.3063	0.010546	TMEM219
ENSG00000149930	16	29984962	30003582	27	5	46350	2.6231	0.004357	TAOK2
ENSG00000149929	16	30003645	30007757	4	2	46350	1.6504	0.049428	HIRIP3
ENSG00000169592	16	30006615	30017114	30	6	46350	2.534	0.0056389	INO80E
ENSG00000149927	16	30016830	30034591	43	6	46350	1.1868	0.11764	DOC2A
ENSG00000167194	16	30034655	30039057	7	3	46350	0.93859	0.17397	C16orf92
ENSG00000149926	16	30035748	30064299	59	7	46350	0.71686	0.23673	FAM57B
ENSG00000149925	16	30064411	30081778	16	6	46350	1.2975	0.097231	ALDOA
ENSG00000149923	16	30087299	30096698	14	3	46350	1.4028	0.080333	PPP4C
ENSG00000149922	16	30097114	30103208	10	4	46350	1.3839	0.083191	TBX6
ENSG00000090238	16	30103635	30108236	5	2	46350	-0.37973	0.64793	YPEL3
ENSG00000102886	16	30116131	30125177	22	9	46350	1.3706	0.085254	GDPD3
ENSG00000102882	16	30125426	30134827	15	5	46350	0.81385	0.20787	MAPK3
ENSG00000102879	16	30194148	30200397	8	4	46350	0.045432	0.48188	CORO1A
ENSG00000261052	16	30205754	30215631	1	1	46350	-0.48313	0.6855	SULT1A3
ENSG00000169217	16	30362087	30366682	6	3	46350	0.25032	0.40117	CD2BP2
ENSG00000169221	16	30368423	30381585	16	5	46350	0.47966	0.31573	TBC1D10B
ENSG00000180209	16	30382255	30389312	9	3	46350	0.91338	0.18052	MYLPF
ENSG00000180035	16	30389427	30411429	43	8	46350	0.95111	0.17078	ZNF48
ENSG00000180096	16	30389454	30407312	36	8	46350	0.70333	0.24092	SEPT1
ENSG00000270466	16	30389755	30393863	8	2	46350	0.69926	0.24219	SEPT1
ENSG00000179965	16	30418618	30440920	30	10	46350	0.30261	0.3811	ZNF771
ENSG00000179958	16	30434940	30441396	6	3	46350	0.10033	0.46004	DCTPP1
ENSG00000179918	16	30454952	30457502	3	2	46350	-0.79595	0.78697	SEPHS2
ENSG00000005844	16	30483979	30534506	107	22	46350	0.96566	0.16711	ITGAL
ENSG00000169957	16	30535325	30538142	3	2	46350	0.14231	0.44342	ZNF768
ENSG00000261459	16	30537244	30546173	5	3	46350	1.0063	0.15713	ZNF747
ENSG00000169955	16	30537244	30546668	6	3	46350	0.72955	0.23283	ZNF747
ENSG00000260869	16	30545548	30569600	31	10	46350	0.25022	0.40121	AC002310.13
ENSG00000169951	16	30565085	30569819	5	3	46350	-0.2557	0.60091	ZNF764
ENSG00000229809	16	30580667	30584055	1	1	46350	-2.9677	0.9985	ZNF688
ENSG00000197162	16	30585061	30597092	12	5	46350	-0.30532	0.61994	ZNF785
ENSG00000156853	16	30613879	30635333	15	6	46350	-0.12343	0.54911	ZNF689
ENSG00000156858	16	30662038	30667761	2	1	46350	1.6651	0.047951	PRR14
ENSG00000156860	16	30669752	30682135	6	2	46350	-0.40573	0.65753	FBRS
ENSG00000080603	16	30709530	30755602	29	7	46350	-0.65042	0.74229	SRCAP
ENSG00000156873	16	30759591	30772490	13	6	46350	-1.1293	0.87061	PHKG2
ENSG00000196118	16	30768744	30774031	10	6	46350	-0.58592	0.72103	C16orf93
ENSG00000103549	16	30773066	30787628	15	6	46350	-0.62406	0.7337	RNF40
ENSG00000102870	16	30789778	30798523	1	1	46350	-2.0355	0.9791	ZNF629
ENSG00000099385	16	30844947	30906281	82	9	46350	-0.46932	0.68058	BCL7C
ENSG00000150281	16	30907928	30914881	8	3	46350	-0.42272	0.66375	CTF1
ENSG00000099364	16	30934376	30960104	31	4	46350	0.077779	0.469	FBXL19
ENSG00000175938	16	30960387	30967782	3	2	46350	-0.19453	0.57712	ORAI3
ENSG00000099381	16	30968615	30996437	41	5	46350	0.04632	0.48153	SETD1A
ENSG00000099377	16	30996519	31000473	8	3	46350	-0.23232	0.59185	HSD3B7
ENSG00000268863	16	30996808	30997533	2	1	46350	-1.2401	0.89252	AC135048.1
ENSG00000099365	16	31000577	31021949	38	7	46350	-0.46195	0.67794	STX1B
ENSG00000103496	16	31044210	31054296	20	4	46350	-0.1243	0.54946	STX4
ENSG00000167394	16	31072164	31085641	27	4	46350	-0.3285	0.62873	ZNF668
ENSG00000232748	16	31072813	31073451	1	1	46350	-0.1779	0.5706	ZNF668
ENSG00000167395	16	31085743	31095517	17	5	46350	-0.4019	0.65612	ZNF646
ENSG00000151006	16	31094746	31100949	9	2	46350	-0.60452	0.72725	PRSS53
ENSG00000255439	16	31094760	31106277	18	4	46350	-0.51907	0.69815	RP11-196G11.1
ENSG00000167397	16	31102163	31107301	9	3	46350	-0.19408	0.57694	VKORC1
ENSG00000103507	16	31117428	31124110	7	2	46350	-0.64909	0.74186	BCKDK
ENSG00000103510	16	31127075	31142714	32	5	46350	-0.84313	0.80042	KAT8
ENSG00000052344	16	31142756	31147083	5	3	46350	0.2123	0.41594	PRSS8
ENSG00000178226	16	31150246	31161415	13	6	46350	-1.1332	0.87143	PRSS36
ENSG00000089280	16	31191431	31203127	9	3	46350	0.34073	0.36665	FUS
ENSG00000177238	16	31225342	31236510	7	3	46350	-0.77545	0.78096	TRIM72
ENSG00000169900	16	31227283	31228680	1	1	46350	-0.14717	0.5585	PYDC1
ENSG00000169896	16	31271311	31344213	203	14	46350	-0.97702	0.83572	ITGAM
ENSG00000140678	16	31366455	31394318	54	14	46350	-0.018766	0.50749	ITGAX
ENSG00000156886	16	31404633	31437826	54	9	46350	0.68265	0.24742	ITGAD
ENSG00000156885	16	31439052	31439967	2	1	46350	-1.0578	0.85492	COX6A2
ENSG00000176723	16	31445569	31454346	11	4	46350	0.41714	0.33829	ZNF843
ENSG00000140691	16	31469401	31478487	14	6	46350	-0.68103	0.75207	ARMC5
ENSG00000140682	16	31482906	31489281	5	2	46350	-0.64907	0.74185	TGFB1I1
ENSG00000140675	16	31494323	31502181	8	4	46350	-0.23996	0.59482	SLC5A2
ENSG00000140688	16	31500792	31520630	20	7	46350	-0.2303	0.59107	C16orf58
ENSG00000169877	16	31539185	31540124	5	2	46350	-0.48475	0.68607	AHSP
ENSG00000197302	16	31724550	31806190	182	10	46350	-0.37912	0.6477	ZNF720
ENSG00000185947	16	31885079	31928668	49	3	46350	-0.069904	0.52786	ZNF267
ENSG00000205456	16	32264040	32267240	1	1	46350	-2.0792	0.9812	TP53TG3D
ENSG00000179755	16	34256507	34257278	1	1	46350	0.45988	0.3228	CTD-2144E22.5
